OA11CD,num_prems_jan22,pct_non_USO_jan22,pct_non_GWB_jan22,pct_gig_cap_jan22,pct_fwa_cap_jan22,num_non_USO_jan22,num_non_GWB_jan22,num_gig_cap_jan22,num_fwa_cap_jan22,num_prems_sep21,pct_non_USO_sep21,pct_non_GWB_sep21,pct_gig_cap_sep21,pct_fwa_cap_sep21,num_non_USO_sep21,num_non_GWB_sep21,num_gig_cap_sep21,num_fwa_cap_sep21,num_prems_may21,pct_non_USO_may21,pct_non_GWB_may21,pct_gig_cap_may21,pct_fwa_cap_may21,num_non_USO_may21,num_non_GWB_may21,num_gig_cap_may21,num_fwa_cap_may21,num_prems_jan21,pct_non_USO_jan21,pct_non_GWB_jan21,pct_gig_cap_jan21,pct_fwa_cap_jan21,num_non_USO_jan21,num_non_GWB_jan21,num_gig_cap_jan21,num_fwa_cap_jan21,RGN11NM,LAD17NM,LSOA11CD,Ward,country
E00139748,92.0,0.0,4.3,0.0,0.0,0.0,4.0,0.0,0.0,93.0,0.0,5.4,0.0,0.0,0.0,5.0,0.0,0.0,93.0,0.0,3.2,0.0,0.0,0.0,3.0,0.0,0.0,91.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01033718,Morpeth Kirkhill,E
E00139750,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01033718,Morpeth Kirkhill,E
E00139730,121.0,0.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,121.0,0.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,122.0,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,121.0,0.0,1.7,0.0,0.0,0.0,2.0,0.0,0.0,North East,Northumberland,E01027455,Morpeth Kirkhill,E
E00139733,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027455,Morpeth Kirkhill,E
E00139734,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027455,Morpeth Kirkhill,E
E00139735,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027455,Morpeth Kirkhill,E
E00139736,130.0,0.0,1.5,4.6,0.0,0.0,2.0,6.0,0.0,129.0,0.0,0.8,4.7,0.0,0.0,1.0,6.0,0.0,129.0,0.0,0.8,4.7,0.0,0.0,1.0,6.0,0.0,130.0,0.0,0.8,4.6,0.0,0.0,1.0,6.0,0.0,North East,Northumberland,E01027455,Morpeth Kirkhill,E
E00139738,160.0,0.0,0.0,13.8,0.0,0.0,0.0,22.0,0.0,162.0,2.5,2.5,11.7,0.0,4.0,4.0,19.0,0.0,162.0,2.5,2.5,0.0,0.0,4.0,4.0,0.0,0.0,162.0,3.1,3.1,0.0,0.0,5.0,5.0,0.0,0.0,North East,Northumberland,E01027457,Morpeth North,E
E00139740,289.0,0.0,12.1,0.0,0.0,0.0,35.0,0.0,0.0,290.0,0.0,12.1,0.0,0.0,0.0,35.0,0.0,0.0,289.0,0.0,12.1,0.0,0.0,0.0,35.0,0.0,0.0,286.0,0.0,11.9,0.0,0.0,0.0,34.0,0.0,0.0,North East,Northumberland,E01027457,Morpeth North,E
E00139741,207.0,0.0,0.0,25.1,0.0,0.0,0.0,52.0,0.0,205.0,0.0,0.5,24.9,0.0,0.0,1.0,51.0,0.0,206.0,0.0,0.0,23.8,0.0,0.0,0.0,49.0,0.0,204.0,0.0,0.5,24.0,0.0,0.0,1.0,49.0,0.0,North East,Northumberland,E01027457,Morpeth North,E
E00139742,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027457,Morpeth North,E
E00139739,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027456,Morpeth North,E
E00139743,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027456,Morpeth North,E
E00139744,123.0,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,124.0,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,122.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01027456,Morpeth North,E
E00139745,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027456,Morpeth North,E
E00139749,129.0,0.0,12.4,0.0,0.0,0.0,16.0,0.0,0.0,129.0,0.0,12.4,0.0,0.0,0.0,16.0,0.0,0.0,128.0,0.0,11.7,0.0,0.0,0.0,15.0,0.0,0.0,127.0,0.0,12.6,0.0,0.0,0.0,16.0,0.0,0.0,North East,Northumberland,E01027458,Morpeth Kirkhill,E
E00139751,165.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,166.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,165.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,163.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01027458,Morpeth Kirkhill,E
E00139752,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027458,Morpeth Kirkhill,E
E00139753,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027458,Morpeth Kirkhill,E
E00139754,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027458,Morpeth Kirkhill,E
E00139755,129.0,0.0,29.5,8.5,0.0,0.0,38.0,11.0,0.0,130.0,0.0,27.7,7.7,0.0,0.0,36.0,10.0,0.0,131.0,0.0,27.5,7.6,0.0,0.0,36.0,10.0,0.0,131.0,0.0,25.2,7.6,0.0,0.0,33.0,10.0,0.0,North East,Northumberland,E01027461,Morpeth Stobhill,E
E00139756,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027461,Morpeth Stobhill,E
E00139757,120.0,0.0,12.5,0.0,0.0,0.0,15.0,0.0,0.0,119.0,0.0,12.6,0.0,0.0,0.0,15.0,0.0,0.0,119.0,0.0,12.6,0.0,0.0,0.0,15.0,0.0,0.0,120.0,0.0,12.5,0.0,0.0,0.0,15.0,0.0,0.0,North East,Northumberland,E01027461,Morpeth Stobhill,E
E00139758,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027461,Morpeth Stobhill,E
E00139764,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027461,Morpeth Stobhill,E
E00139759,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139760,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139761,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139762,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139763,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139765,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027460,Morpeth Stobhill,E
E00139766,214.0,3.7,19.2,3.3,0.0,8.0,41.0,7.0,0.0,211.0,4.7,20.9,3.3,0.0,10.0,44.0,7.0,0.0,206.0,5.8,19.4,3.4,0.0,12.0,40.0,7.0,0.0,201.0,6.0,14.9,3.5,0.0,12.0,30.0,7.0,0.0,North East,Northumberland,E01027463,Pegswood,E
E00139767,193.0,0.0,0.0,8.8,0.0,0.0,0.0,17.0,0.0,182.0,0.0,0.0,3.3,0.0,0.0,0.0,6.0,0.0,179.0,0.0,0.0,2.8,0.0,0.0,0.0,5.0,0.0,177.0,0.0,0.0,2.8,0.0,0.0,0.0,5.0,0.0,North East,Northumberland,E01027463,Pegswood,E
E00139772,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027463,Pegswood,E
E00139773,135.0,0.0,23.7,0.0,0.0,0.0,32.0,0.0,0.0,133.0,0.8,24.1,0.0,0.0,1.0,32.0,0.0,0.0,134.0,0.7,23.9,0.0,0.0,1.0,32.0,0.0,0.0,131.0,0.8,23.7,0.0,0.0,1.0,31.0,0.0,0.0,North East,Northumberland,E01027463,Pegswood,E
E00139775,120.0,0.0,21.7,0.0,0.0,0.0,26.0,0.0,0.0,120.0,0.0,21.7,0.0,0.0,0.0,26.0,0.0,0.0,119.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,119.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,North East,Northumberland,E01027463,Pegswood,E
E00139768,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139769,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139770,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139771,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139774,136.0,0.0,17.6,0.0,0.0,0.0,24.0,0.0,0.0,135.0,0.0,17.8,0.0,0.0,0.0,24.0,0.0,0.0,135.0,0.0,17.8,0.0,0.0,0.0,24.0,0.0,0.0,135.0,0.0,17.8,0.0,0.0,0.0,24.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139776,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139777,169.0,0.0,0.0,29.0,0.0,0.0,0.0,49.0,0.0,149.0,0.0,0.0,18.8,0.0,0.0,0.0,28.0,0.0,137.0,0.0,0.0,12.4,0.0,0.0,0.0,17.0,0.0,135.0,0.0,0.0,12.6,0.0,0.0,0.0,17.0,0.0,North East,Northumberland,E01027462,Pegswood,E
E00139778,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027465,Ponteland East and Stannington,E
E00139779,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027465,Ponteland East and Stannington,E
E00139781,124.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,124.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01027465,Ponteland East and Stannington,E
E00139786,134.0,11.9,42.5,16.4,0.0,16.0,57.0,22.0,0.0,134.0,11.9,42.5,16.4,0.0,16.0,57.0,22.0,0.0,134.0,11.9,42.5,16.4,0.0,16.0,57.0,22.0,0.0,131.0,11.5,42.7,16.8,0.0,15.0,56.0,22.0,0.0,North East,Northumberland,E01027465,Ponteland East and Stannington,E
E00139787,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027465,Ponteland East and Stannington,E
E00139780,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01027464,Ponteland East and Stannington,E
E00139782,128.0,0.0,1.6,3.9,0.0,0.0,2.0,5.0,0.0,127.0,0.0,2.3,3.9,0.0,0.0,3.0,5.0,0.0,127.0,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,127.0,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,North East,Northumberland,E01027464,Ponteland East and Stannington,E
E00139783,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027464,Ponteland East and Stannington,E
E00139784,127.0,0.0,40.9,0.0,0.0,0.0,52.0,0.0,0.0,126.0,0.0,38.9,0.0,0.0,0.0,49.0,0.0,0.0,126.0,0.0,33.3,0.0,0.0,0.0,42.0,0.0,0.0,126.0,0.0,34.1,0.0,0.0,0.0,43.0,0.0,0.0,North East,Northumberland,E01027464,Ponteland East and Stannington,E
E00139785,113.0,1.8,42.5,0.0,0.0,2.0,48.0,0.0,0.0,111.0,1.8,41.4,0.0,0.0,2.0,46.0,0.0,0.0,113.0,0.0,39.8,0.0,0.0,0.0,45.0,0.0,0.0,113.0,0.0,41.6,0.0,0.0,0.0,47.0,0.0,0.0,North East,Northumberland,E01027464,Ponteland East and Stannington,E
E00139788,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027466,Ponteland North,E
E00139792,155.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,155.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,154.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027466,Ponteland North,E
E00139793,198.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,194.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,187.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,187.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,North East,Northumberland,E01027466,Ponteland North,E
E00139794,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027466,Ponteland North,E
E00139789,126.0,0.0,11.9,0.0,0.0,0.0,15.0,0.0,0.0,123.0,0.0,12.1,0.0,0.0,0.0,15.0,0.0,0.0,124.0,0.0,11.2,0.0,0.0,0.0,14.0,0.0,0.0,125.0,0.0,9.5,0.0,0.0,0.0,12.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139790,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139791,315.0,12.3,17.6,66.7,0.0,39.0,55.0,210.0,0.0,236.0,17.3,24.1,55.7,0.0,41.0,57.0,131.0,0.0,192.0,21.8,30.1,44.6,0.0,42.0,58.0,86.0,0.0,192.0,21.2,30.1,44.0,0.0,41.0,58.0,84.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139795,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139804,136.0,0.0,2.9,0.0,0.0,0.0,4.0,0.0,0.0,136.0,0.0,2.9,0.0,0.0,0.0,4.0,0.0,0.0,135.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,135.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139807,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00176361,178.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01033714,Ponteland North,E
E00139796,142.0,0.0,73.9,0.0,0.0,0.0,105.0,0.0,0.0,144.0,0.0,74.3,0.0,0.0,0.0,107.0,0.0,0.0,141.0,0.0,70.9,0.0,2.8,0.0,100.0,0.0,4.0,141.0,0.0,73.0,0.0,2.8,0.0,103.0,0.0,4.0,North East,Northumberland,E01027469,Ponteland West,E
E00139797,97.0,0.0,38.1,1.0,0.0,0.0,37.0,1.0,0.0,96.0,0.0,41.7,1.0,0.0,0.0,40.0,1.0,0.0,96.0,0.0,36.5,1.0,33.3,0.0,35.0,1.0,32.0,97.0,0.0,38.1,0.0,33.0,0.0,37.0,0.0,32.0,North East,Northumberland,E01027469,Ponteland West,E
E00139801,146.0,0.0,11.6,0.0,0.0,0.0,17.0,0.0,0.0,146.0,0.0,10.3,0.0,0.0,0.0,15.0,0.0,0.0,146.0,0.0,7.5,0.0,2.1,0.0,11.0,0.0,3.0,142.0,0.0,9.9,0.0,2.1,0.0,14.0,0.0,3.0,North East,Northumberland,E01027469,Ponteland West,E
E00139802,127.0,0.0,2.4,0.0,0.0,0.0,3.0,0.0,0.0,129.0,0.0,2.3,0.0,0.0,0.0,3.0,0.0,0.0,130.0,0.0,2.3,0.0,3.1,0.0,3.0,0.0,4.0,130.0,0.0,2.3,0.0,3.1,0.0,3.0,0.0,4.0,North East,Northumberland,E01027469,Ponteland West,E
E00139798,154.0,0.0,48.7,0.0,0.0,0.0,75.0,0.0,0.0,154.0,0.0,48.7,0.0,0.0,0.0,75.0,0.0,0.0,154.0,0.0,48.1,0.0,0.0,0.0,74.0,0.0,0.0,154.0,0.0,48.1,0.0,0.0,0.0,74.0,0.0,0.0,North East,Northumberland,E01027468,Ponteland South with Heddon,E
E00139799,145.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,145.0,0.0,7.6,0.0,0.0,0.0,11.0,0.0,0.0,145.0,0.0,7.6,0.0,0.0,0.0,11.0,0.0,0.0,145.0,0.0,6.9,0.0,0.0,0.0,10.0,0.0,0.0,North East,Northumberland,E01027468,Ponteland South with Heddon,E
E00139800,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027468,Ponteland South with Heddon,E
E00139803,137.0,0.0,5.8,0.0,0.0,0.0,8.0,0.0,0.0,136.0,0.0,4.4,0.0,0.0,0.0,6.0,0.0,0.0,136.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,North East,Northumberland,E01027468,Ponteland South with Heddon,E
E00139805,264.0,0.0,4.2,30.3,0.0,0.0,11.0,80.0,0.0,233.0,0.0,4.2,22.2,0.0,0.0,10.0,52.0,0.0,216.0,0.0,3.2,16.7,0.0,0.0,7.0,36.0,0.0,209.0,0.0,5.6,16.3,0.0,0.0,12.0,34.0,0.0,North East,Northumberland,E01027471,Ponteland West,E
E00139806,118.0,0.0,33.9,0.0,0.0,0.0,40.0,0.0,0.0,118.0,0.0,33.9,0.0,0.0,0.0,40.0,0.0,0.0,115.0,0.0,25.2,0.0,0.0,0.0,29.0,0.0,0.0,116.0,0.0,32.8,0.0,0.0,0.0,38.0,0.0,0.0,North East,Northumberland,E01027471,Ponteland West,E
E00139808,124.0,0.0,8.9,0.0,0.0,0.0,11.0,0.0,0.0,122.0,0.0,9.7,0.0,0.0,0.0,12.0,0.0,0.0,122.0,0.0,8.1,0.0,0.0,0.0,10.0,0.0,0.0,122.0,0.0,8.1,0.0,0.0,0.0,10.0,0.0,0.0,North East,Northumberland,E01027471,Ponteland West,E
E00139811,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North East,Northumberland,E01027471,Ponteland West,E
E00139812,116.0,0.0,65.5,0.0,0.0,0.0,76.0,0.0,0.0,115.0,0.0,65.2,0.0,0.0,0.0,75.0,0.0,0.0,116.0,0.0,58.6,0.0,25.0,0.0,68.0,0.0,29.0,116.0,0.0,63.8,0.0,25.0,0.0,74.0,0.0,29.0,North East,Northumberland,E01027471,Ponteland West,E
